Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,CAP
SBRA,"Sabra Health Care REIT, Inc.",22.88,$4.08B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbra,#VALUE!
SABR,Sabre Corporation,24.89,$6.84B,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sabr,#VALUE!
SAFT,"Safety Insurance Group, Inc.",95.65,$1.46B,2002,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/saft,#VALUE!
SAGE,"Sage Therapeutics, Inc.",150.17,$6.99B,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sage,#VALUE!
SAIA,"Saia, Inc.",76.05,$1.95B,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/saia,#VALUE!
SAFM,"Sanderson Farms, Inc.",100.58,$2.3B,1987,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/safm,#VALUE!
SASR,"Sandy Spring Bancorp, Inc.",39.5,$1.4B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sasr,#VALUE!
SGMO,"Sangamo Therapeutics, Inc.",16.25,$1.65B,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgmo,#VALUE!
SANM,Sanmina Corporation,30.3,$2.08B,1993,Technology,Electrical Products,https://www.nasdaq.com/symbol/sanm,#VALUE!
SRPT,"Sarepta Therapeutics, Inc.",124.87,$8.18B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srpt,#VALUE!
SBAC,SBA Communications Corporation,154.8,$17.83B,1999,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbac,#VALUE!
SCSC,"ScanSource, Inc.",40.8,$1.04B,n/a,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/scsc,#VALUE!
SCHL,Scholastic Corporation,41.09,$1.37B,1992,Consumer Services,Books,https://www.nasdaq.com/symbol/schl,#VALUE!
SGMS,Scientific Games Corp,31.35,$2.84B,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/sgms,#VALUE!
SBCF,Seacoast Banking Corporation of Florida,30.09,$1.42B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbcf,#VALUE!
STX,Seagate Technology PLC,53.23,$15.28B,2002,Technology,Electronic Components,https://www.nasdaq.com/symbol/stx,#VALUE!
SGEN,"Seattle Genetics, Inc.",74.63,$11.85B,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgen,#VALUE!
SCWX,SecureWorks Corp.,13.01,$1.06B,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/scwx,#VALUE!
SEIC,SEI Investments Company,60.76,$9.53B,1981,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/seic,#VALUE!
SIR,Select Income REIT,20.88,$1.87B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sir,#VALUE!
SIGI,"Selective Insurance Group, Inc.",62.3,$3.66B,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sigi,#VALUE!
SMTC,Semtech Corporation,48.85,$3.23B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/smtc,#VALUE!
SNH,Senior Housing Properties Trust,18.53,$4.4B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snh,#VALUE!
SFBS,"ServisFirst Bancshares, Inc.",42.79,$2.27B,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/sfbs,#VALUE!
SHEN,Shenandoah Telecommunications Co,36.75,$1.82B,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/shen,#VALUE!
SHPG,Shire plc,169.13,$51.55B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/shpg,#VALUE!
SFLY,"Shutterfly, Inc.",74.98,$2.49B,2006,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/sfly,#VALUE!
SBNY,Signature Bank,114.15,$6.32B,2004,Finance,Major Banks,https://www.nasdaq.com/symbol/sbny,#VALUE!
SLGN,Silgan Holdings Inc.,26.99,$2.99B,1997,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/slgn,#VALUE!
SLAB,"Silicon Laboratories, Inc.",95.5,$4.14B,2000,Technology,Semiconductors,https://www.nasdaq.com/symbol/slab,#VALUE!
SIMO,Silicon Motion Technology Corporation,58.54,$2.11B,2005,Technology,Semiconductors,https://www.nasdaq.com/symbol/simo,#VALUE!
SFNC,Simmons First National Corporation,30.7,$2.83B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sfnc,#VALUE!
SINA,Sina Corporation,70.19,$5.02B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sina,#VALUE!
SBGI,"Sinclair Broadcast Group, Inc.",28.1,$2.87B,1995,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/sbgi,#VALUE!
SIRI,Sirius XM Holdings Inc.,6.96,$31.24B,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/siri,#VALUE!
SKYW,"SkyWest, Inc.",60.6,$3.15B,1986,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/skyw,#VALUE!
SWKS,"Skyworks Solutions, Inc.",92.72,$16.6B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/swks,#VALUE!
SNBR,Sleep Number Corporation,32.13,$1.12B,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/snbr,#VALUE!
SLM,SLM Corporation,11.19,$4.87B,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slm,#VALUE!
SODA,SodaStream International Ltd.,128.25,$2.9B,2010,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/soda,#VALUE!
SEDG,"SolarEdge Technologies, Inc.",45.75,$2.06B,2015,Technology,Semiconductors,https://www.nasdaq.com/symbol/sedg,#VALUE!
SLDB,Solid Biosciences Inc.,39.02,$1.38B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sldb,#VALUE!
SONC,Sonic Corp.,34.13,$1.23B,1991,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sonc,#VALUE!
SSB,South State Corporation,83.6,$3.08B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ssb,#VALUE!
SBSI,"Southside Bancshares, Inc.",35.85,$1.26B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbsi,#VALUE!
ONCE,"Spark Therapeutics, Inc.",61.35,$2.29B,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/once,#VALUE!
SPPI,"Spectrum Pharmaceuticals, Inc.",22.97,$2.39B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sppi,#VALUE!
SAVE,"Spirit Airlines, Inc.",44.55,$3.04B,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/save,#VALUE!
SPLK,Splunk Inc.,105.79,$15.34B,2012,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/splk,#VALUE!
SFM,"Sprouts Farmers Market, Inc.",24.22,$3.19B,2013,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/sfm,#VALUE!
SPSC,"SPS Commerce, Inc.",93.78,$1.61B,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/spsc,#VALUE!
SSNC,"SS&C Technologies Holdings, Inc.",55.42,$13.2B,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssnc,#VALUE!
SSRM,SSR Mining Inc.,9.4,$1.13B,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ssrm,#VALUE!
STAA,STAAR Surgical Company,42.5,$1.77B,n/a,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/staa,#VALUE!
STMP,Stamps.com Inc.,236.95,$4.25B,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/stmp,#VALUE!
SBUX,Starbucks Corporation,52.59,$72.57B,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sbux,#VALUE!
STFC,State Auto Financial Corporation,31.46,$1.35B,1991,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/stfc,#VALUE!
STBZ,State Bank Financial Corporation.,32.31,$1.26B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stbz,#VALUE!
STLD,"Steel Dynamics, Inc.",43.6,$10.29B,1996,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/stld,#VALUE!
SRCL,"Stericycle, Inc.",60.46,$5.17B,1996,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srcl,#VALUE!
SHOO,"Steven Madden, Ltd.",57.5,$3.36B,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/shoo,#VALUE!
SFIX,"Stitch Fix, Inc.",33.75,$3.3B,2017,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/sfix,#VALUE!
SSYS,"Stratasys, Ltd.",23.83,$1.28B,1994,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ssys,#VALUE!
STRA,"Strategic Education, Inc.",123.92,$1.4B,1996,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/stra,#VALUE!
SNHY,Sun Hydraulics Corporation,47.33,$1.5B,1997,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/snhy,#VALUE!
RUN,Sunrun Inc.,13.16,$1.43B,2015,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/run,#VALUE!
SUPN,"Supernus Pharmaceuticals, Inc.",42.7,$2.21B,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/supn,#VALUE!
SIVB,SVB Financial Group,320.23,$17.04B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sivb,#VALUE!
SYKE,"Sykes Enterprises, Incorporated",28.75,$1.23B,1996,Technology,EDP Services,https://www.nasdaq.com/symbol/syke,#VALUE!
SYMC,Symantec Corporation,18.66,$11.6B,1989,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/symc,#VALUE!
SYNA,Synaptics Incorporated,44.42,$1.54B,2002,Technology,Semiconductors,https://www.nasdaq.com/symbol/syna,#VALUE!
SYNH,"Syneos Health, Inc.",48.3,$4.96B,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/synh,#VALUE!
SNPS,"Synopsys, Inc.",93.2,$13.89B,1992,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/snps,#VALUE!
SYNT,"Syntel, Inc.",40.65,$3.4B,1997,Technology,EDP Services,https://www.nasdaq.com/symbol/synt,#VALUE!
TROW,"T. Rowe Price Group, Inc.",117.57,$28.59B,1986,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/trow,#VALUE!
TRHC,"Tabula Rasa HealthCare, Inc.",71.52,$1.43B,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/trhc,#VALUE!
TCMD,"Tactile Systems Technology, Inc.",58.04,$1.05B,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tcmd,#VALUE!
TTWO,"Take-Two Interactive Software, Inc.",129.09,$14.69B,1997,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ttwo,#VALUE!
TLND,Talend S.A.,59.31,$1.76B,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tlnd,#VALUE!
TNDM,"Tandem Diabetes Care, Inc.",33.51,$1.68B,2013,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tndm,#VALUE!
CGBD,"TCG BDC, Inc.",17.11,$1.07B,2017,n/a,n/a,https://www.nasdaq.com/symbol/cgbd,#VALUE!
AMTD,TD Ameritrade Holding Corporation,58.5,$33.2B,1997,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/amtd,#VALUE!
TECD,Tech Data Corporation,85.3,$3.27B,1986,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/tecd,#VALUE!
TELL,Tellurian Inc.,7.1,$1.71B,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tell,#VALUE!
TENB,"Tenable Holdings, Inc.",33,$3.01B,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tenb,#VALUE!
TERP,"TerraForm Power, Inc.",10.65,$2.23B,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/terp,#VALUE!
TSRO,"TESARO, Inc.",28.04,$1.54B,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tsro,#VALUE!
TSLA,"Tesla, Inc. ",347.64,$59.03B,2010,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/tsla,#VALUE!
TTEK,"Tetra Tech, Inc.",70.35,$3.91B,1991,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/ttek,#VALUE!
TCBI,"Texas Capital Bancshares, Inc.",91.25,$4.58B,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbi,#VALUE!
TXN,Texas Instruments Incorporated,110.34,$107.51B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/txn,#VALUE!
TXRH,"Texas Roadhouse, Inc.",64.83,$4.63B,2004,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/txrh,#VALUE!
TFSL,TFS Financial Corporation,15.4,$4.32B,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/tfsl,#VALUE!
ANDE,"The Andersons, Inc.",39.5,$1.12B,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/ande,#VALUE!
CG,The Carlyle Group L.P.,23.8,$7.98B,2012,Finance,Investment Managers,https://www.nasdaq.com/symbol/cg,#VALUE!
CAKE,The Cheesecake Factory Incorporated,50.34,$2.31B,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cake,#VALUE!
DSGX,The Descartes Systems Group Inc.,34.25,$2.63B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dsgx,#VALUE!
ENSG,"The Ensign Group, Inc.",36.72,$1.9B,2007,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ensg,#VALUE!
GT,The Goodyear Tire & Rubber Company,23.56,$5.58B,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/gt,#VALUE!
HAIN,"The Hain Celestial Group, Inc.",28.82,$3.12B,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/hain,#VALUE!
KHC,The Kraft Heinz Company,59.52,$72.57B,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/khc,#VALUE!
MSG,The Madison Square Garden Company,312.86,$7.4B,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/msg,#VALUE!
MDCO,The Medicines Company,39.88,$2.94B,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mdco,#VALUE!
MIK,"The Michaels Companies, Inc.",20.35,$3.71B,2014,Consumer Services,Recreational Products/Toys,https://www.nasdaq.com/symbol/mik,#VALUE!
MIDD,The Middleby Corporation,115.13,$6.41B,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/midd,#VALUE!
NAVG,"The Navigators Group, Inc.",64.3,$1.91B,1986,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/navg,#VALUE!
RMR,The RMR Group Inc.,87.2,$2.72B,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/rmr,#VALUE!
SMPL,The Simply Good Foods Company,17.95,$1.27B,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/smpl,#VALUE!
TSG,The Stars Group Inc.,28.025,$7.57B,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/tsg,#VALUE!
TTD,"The Trade Desk, Inc.",133,$5.6B,2016,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ttd,#VALUE!
ULTI,"The Ultimate Software Group, Inc.",288.6,$8.84B,1998,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ulti,#VALUE!
TXMD,"TherapeuticsMD, Inc.",5.49,$1.19B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/txmd,#VALUE!
TBPH,"Theravance Biopharma, Inc.",27.49,$1.51B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tbph,#VALUE!
TLRY,"Tilray, Inc.",24.25,$2.23B,2018,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/tlry,#VALUE!
TVTY,"Tivity Health, Inc.",33.1,$1.32B,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/tvty,#VALUE!
TIVO,TiVo Corporation,12.15,$1.49B,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/tivo,#VALUE!
TMUS,"T-Mobile US, Inc.",65.96,$55.86B,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tmus,#VALUE!
TSEM,Tower Semiconductor Ltd.,20.23,$2.01B,1994,Technology,Semiconductors,https://www.nasdaq.com/symbol/tsem,#VALUE!
TOWN,Towne Bank,32.6,$2.36B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/town,#VALUE!
TSCO,Tractor Supply Company,81.48,$9.94B,1994,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/tsco,#VALUE!
TCBK,TriCo Bancshares,39.27,$1.19B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbk,#VALUE!
TRS,TriMas Corporation,30.65,$1.41B,2007,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/trs,#VALUE!
TRMB,Trimble Inc.,39.48,$9.84B,1990,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/trmb,#VALUE!
TRIP,"TripAdvisor, Inc.",54.25,$7.45B,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/trip,#VALUE!
TBK,"Triumph Bancorp, Inc.",41.75,$1.1B,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/tbk,#VALUE!
TRVG,trivago N.V.,4.25,$1.49B,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/trvg,#VALUE!
TRUE,"TrueCar, Inc.",12.47,$1.26B,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/true,#VALUE!
TRUP,"Trupanion, Inc.",38.69,$1.18B,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/trup,#VALUE!
TRMK,Trustmark Corporation,35.27,$2.38B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/trmk,#VALUE!
TTEC,"TTEC Holdings, Inc.",25.2,$1.16B,1996,Technology,Professional Services,https://www.nasdaq.com/symbol/ttec,#VALUE!
TTMI,"TTM Technologies, Inc.",18.55,$1.92B,2000,Technology,Electrical Products,https://www.nasdaq.com/symbol/ttmi,#VALUE!
FOX,"Twenty-First Century Fox, Inc.",44.97,$83.31B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/fox,#VALUE!
FOXA,"Twenty-First Century Fox, Inc.",45.48,$55.53B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/foxa,#VALUE!
UBNT,"Ubiquiti Networks, Inc.",82.17,$6.09B,2011,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/ubnt,#VALUE!
ULTA,"Ulta Beauty, Inc.",236.02,$14.2B,2007,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/ulta,#VALUE!
RARE,Ultragenyx Pharmaceutical Inc.,76.49,$3.81B,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rare,#VALUE!
UMBF,UMB Financial Corporation,75.33,$3.77B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/umbf,#VALUE!
UMPQ,Umpqua Holdings Corporation,21.47,$4.73B,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/umpq,#VALUE!
UBSH,Union Bankshares Corporation,41.14,$2.71B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ubsh,#VALUE!
QURE,uniQure N.V.,36.33,$1.34B,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/qure,#VALUE!
UBSI,"United Bankshares, Inc.",39.05,$4.07B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ubsi,#VALUE!
UCBI,"United Community Banks, Inc.",31.09,$2.46B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ucbi,#VALUE!
UFCS,"United Fire Group, Inc",50.38,$1.26B,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ufcs,#VALUE!
UNFI,"United Natural Foods, Inc.",34.85,$1.76B,1996,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/unfi,#VALUE!
UTHR,United Therapeutics Corporation,123.31,$5.37B,1999,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/uthr,#VALUE!
UNIT,Uniti Group Inc.,19.5,$3.43B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/unit,#VALUE!
OLED,Universal Display Corporation,119,$5.6B,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/oled,#VALUE!
UFPI,"Universal Forest Products, Inc.",36.8,$2.26B,1993,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/ufpi,#VALUE!
ULH,"Universal Logistics Holdings, Inc.",35.8,$1.02B,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/ulh,#VALUE!
URBN,"Urban Outfitters, Inc.",48.74,$5.3B,1993,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/urbn,#VALUE!
ECOL,"US Ecology, Inc.",71.45,$1.57B,n/a,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/ecol,#VALUE!
UXIN,Uxin Limited,5.67,$1.66B,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/uxin,#VALUE!
VNDA,Vanda Pharmaceuticals Inc.,21.6,$1.13B,2006,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vnda,#VALUE!
VWOB,Vanguard Emerging Markets Government Bond ETF,75.24,$1.01B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vwob,#VALUE!
VNQI,Vanguard Global ex-U.S. Real Estate ETF,56.79,$5.87B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vnqi,#VALUE!
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,84.03,$18.98B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vcit,#VALUE!
VGIT,Vanguard Intermediate-Term Treasury ETF,62.55,$2.63B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vgit,#VALUE!
VCLT,Vanguard Long-Term Corporate Bond ETF,88.67,$2.32B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vclt,#VALUE!
VMBS,Vanguard Mortgage-Backed Securities ETF,51.31,$6.92B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vmbs,#VALUE!
VONG,Vanguard Russell 1000 Growth ETF,155.05,$1.96B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vong,#VALUE!
VONV,Vanguard Russell 1000 Value ETF,109.38,$1.44B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vonv,#VALUE!
VTWO,Vanguard Russell 2000 ETF,135.17,$1.63B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtwo,#VALUE!
VCSH,Vanguard Short-Term Corporate Bond ETF,78.25,$21.23B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vcsh,#VALUE!
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,48.88,$5.2B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtip,#VALUE!
VGSH,Vanguard Short-Term Treasury ETF,59.83,$2.95B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vgsh,#VALUE!
BND,Vanguard Total Bond Market ETF,79.14,$36.49B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bnd,#VALUE!
BNDX,Vanguard Total International Bond ETF,54.74,$11.47B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bndx,#VALUE!
VXUS,Vanguard Total International Stock ETF,53.52,$10.97B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vxus,#VALUE!
VREX,Varex Imaging Corporation,29.4,$1.12B,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vrex,#VALUE!
VRNS,"Varonis Systems, Inc.",67.95,$1.95B,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/vrns,#VALUE!
VEON,VEON Ltd.,2.69,$4.73B,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/veon,#VALUE!
VRNT,Verint Systems Inc.,47.8,$3.06B,2002,Technology,EDP Services,https://www.nasdaq.com/symbol/vrnt,#VALUE!
VRSN,"VeriSign, Inc.",154,$18.78B,1998,Technology,EDP Services,https://www.nasdaq.com/symbol/vrsn,#VALUE!
VRSK,"Verisk Analytics, Inc.",117.76,$19.46B,2009,Technology,EDP Services,https://www.nasdaq.com/symbol/vrsk,#VALUE!
VRTX,Vertex Pharmaceuticals Incorporated,175.93,$44.96B,1991,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrtx,#VALUE!
VIA,Viacom Inc.,36.1,$14.53B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/via,#VALUE!
VIAB,Viacom Inc.,30.88,$10.73B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/viab,#VALUE!
VSAT,"ViaSat, Inc.",63.79,$3.8B,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vsat,#VALUE!
VIAV,Viavi Solutions Inc.,10.93,$2.47B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/viav,#VALUE!
VICR,Vicor Corporation,62.15,$2.46B,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vicr,#VALUE!
CSA,VictoryShares US Small Cap Volatility Wtd ETF,50.24,$2.57B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csa,#VALUE!
VNOM,Viper Energy Partners LP,38.24,$4.35B,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/vnom,#VALUE!
VIRT,"Virtu Financial, Inc.",21.1,$4.24B,2015,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/virt,#VALUE!
VRTU,Virtusa Corporation,51.66,$1.53B,2007,Technology,EDP Services,https://www.nasdaq.com/symbol/vrtu,#VALUE!
VC,Visteon Corporation,116.23,$3.41B,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/vc,#VALUE!
VOD,Vodafone Group Plc,23.17,$61.9B,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vod,#VALUE!
WBA,"Walgreens Boots Alliance, Inc.",68.66,$68.14B,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/wba,#VALUE!
WAFD,"Washington Federal, Inc.",34.15,$2.85B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wafd,#VALUE!
